file_name,file_code,parameter,orig_variable_code,variable_code,Unit,type_variable,classes,range,subj_tot,subj_multiple_visits,valid_values,missing_values,missing_pop,del,metadati_fattori,metadati_normalizzazione,Unnamed: 14,Unnamed: 15,population
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Visit,VISCODE2,VISCODE,,<class 'str'>,"bl, m24, nan",,262.0,110.0,372.0,1.0,pop not found,keep,,,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Abeta,ABETA42,AB42_CSF,saladax_immun_sandwich,<class 'numpy.float64'>,,"855.0, 83.0",262.0,109.0,371.0,2.0,pop not found,keep,predittore,intervallo,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Tau,TOTALTAU,TTAU_CSF,saladax_immun_sandwich,<class 'numpy.float64'>,,"931.0, 89.0",258.0,105.0,363.0,10.0,pop not found,keep,predittore,intervallo,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Visit,,VISIT_MONTH,,<class 'numpy.int64'>,,"33.0, 0.0",262.0,111.0,373.0,0.0,pop not found,keep,,,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Other,,METHOD,,<class 'str'>,saladax,,262.0,111.0,373.0,0.0,pop not found,keep,,,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Tau,,TTAU_AB42_CSF,,<class 'numpy.float64'>,,"8.62037037037037, 0.2133956386292834",258.0,103.0,361.0,12.0,pop not found,keep,predittore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,id,RID,RID,,<class 'numpy.int64'>,None,"5295.0, 42.0",571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Cohort,COLPROT,COHORT,,<class 'str'>,"ADNI1, ADNI2, ADNIGO, nv",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Visit,VISCODE2,VISCODE,,<class 'str'>,"bl, m06, m12, m18, m24",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Visit,EXAMDATE,EXAMDATE,,<class 'str'>,"2005-11-10, 2006-05-02, 2006-11-09, 2007-05-10, 2007-11-30",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Visit,CSFDATE,CSF_DATE,,<class 'str'>,"nan, 2011-04-14, 2013-01-24, 2011-02-08, 2013-02-07",None,184.0,184.0,858.0,2815.0,"ADNI3, ADNI4",drop,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Visit,MRI_SCANDATE,MRI_SCANDATE,,<class 'str'>,"nan, 2013-01-23, 2011-01-04, 2010-12-10, 2012-01-20",None,329.0,307.0,1178.0,2495.0,"ADNI3, ADNI4",drop,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Visit,PET_SCANDATE,PET_SCANDATE,,<class 'str'>,"nan, 2011-04-13, 2013-01-23, 2011-02-10, 2013-02-06",None,184.0,184.0,876.0,2797.0,"ADNI3, ADNI4",drop,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Age,VISITAGE,AGE,,<class 'numpy.float64'>,None,"94.66304, 55.0",571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,APOE,DIAN_APOE,APOE,,<class 'str'>,"e33e0, e23e0, e44e0, e34e0, e24e0, e22e0, nan",None,570.0,556.0,3672.0,1.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Other,DIAN_GROUP,DIAN_MUTATION,,<class 'numpy.float64'>,"1.0, 0.0, nan, 2.0","2.0, 0.0",559.0,544.0,3579.0,94.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,CDR,CDRSUM,CDRSB,,<class 'numpy.float64'>,None,"18.0, 0.0",571.0,556.0,3606.0,67.0,"ADNI3, ADNI4",keep,predittore,scala,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,CDR,CDRGLOB,CDRGLOB,,<class 'numpy.float64'>,"0.5, 1.0, 2.0, 0.0, nan, 3.0","3.0, 0.0",571.0,556.0,3606.0,67.0,"ADNI3, ADNI4",keep,predittore,scala,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,MMSE,DIAN_MMSE,MMSE,,<class 'numpy.float64'>,None,"30.0, 0.0",571.0,556.0,3564.0,109.0,"ADNI3, ADNI4",keep,predittore,scala,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Volume,MR_TOTV_INTRACRANIAL,ICV,,<class 'numpy.float64'>,None,"3384699.1, 961508.561",329.0,307.0,1178.0,2495.0,"ADNI3, ADNI4",drop,predittore,intervallo,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Volume,MR_TOTV_HIPPOCAMPUS,Hippocampus,,<class 'numpy.float64'>,None,"10563.4, 2381.9",329.0,307.0,1178.0,2495.0,"ADNI3, ADNI4",drop,predittore,intervallo,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Abeta,CSF_ELC_AB42,AB42_CSF,elecsys,<class 'numpy.float64'>,None,"3738.0, 238.0",184.0,184.0,848.0,2825.0,"ADNI3, ADNI4",drop,predittore,intervallo,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Tau,CSF_ELC_PTAU,PT181_CSF,elecsys,<class 'numpy.float64'>,None,"117.7, 8.5",184.0,171.0,421.0,3252.0,"ADNI3, ADNI4",drop,predittore,intervallo,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Tau,CSF_ELC_TAU,TTAU_CSF,elecsys,<class 'numpy.float64'>,None,"946.0, 110.0",184.0,172.0,422.0,3251.0,"ADNI3, ADNI4",drop,predittore,intervallo,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Abeta,CSF_ELC_AB40,AB40_CSF,elecsys,<class 'numpy.float64'>,None,"37590.0, 2709.0",184.0,184.0,848.0,2825.0,"ADNI3, ADNI4",drop,predittore,intervallo,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Abeta,CSF_ELC_AB4240,AB4240_CSF,elecsys,<class 'numpy.float64'>,None,"0.2389800763910395, 0.0199136868064118",184.0,184.0,848.0,2825.0,"ADNI3, ADNI4",drop,predittore,intervallo,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Other,update_stamp,update_stamp,,<class 'str'>,"2022-05-25 15:48:03.0, 2022-05-25 15:48:02.0, 2022-05-25 15:48:04.0, 2022-05-25 15:48:05.0, 2022-05-25 15:48:06.0, 2022-05-25 15:48:07.0, 2022-05-25 15:48:08.0",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,VISIT_MONTH,,<class 'numpy.int64'>,None,"122.0, 0.0",571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,APOE_4,,<class 'numpy.float64'>,"0.0, 2.0, 1.0, nan","2.0, 0.0",570.0,556.0,3672.0,1.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,METHOD,,<class 'str'>,"unknown, elecsys, massospectrometry",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,TTAU_AB42_CSF,,<class 'numpy.float64'>,None,"2.367052023121387, 0.0803957946815089",184.0,172.0,422.0,3251.0,"ADNI3, ADNI4",drop,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,PT181_AB42_CSF,,<class 'numpy.float64'>,None,"0.3028901734104046, 0.006617192331478",184.0,171.0,421.0,3252.0,"ADNI3, ADNI4",drop,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,Apositive,,<class 'numpy.float64'>,"nan, 0.0, 1.0","1.0, 0.0",184.0,184.0,848.0,2825.0,"ADNI3, ADNI4",drop,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,Tpositive,,<class 'numpy.float64'>,"nan, 0.0, 1.0","1.0, 0.0",184.0,171.0,421.0,3252.0,"ADNI3, ADNI4",drop,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,Npositive,,<class 'numpy.float64'>,"nan, 0.0, 1.0","1.0, 0.0",184.0,172.0,422.0,3251.0,"ADNI3, ADNI4",drop,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Gender,['GENDER'],GENDER/female,,<class 'numpy.bool'>,"False, True",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Gender,['GENDER'],GENDER/male,,<class 'numpy.bool'>,"True, False",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Marry,['MARISTAT'],MARRY/divorced,,<class 'numpy.bool'>,"False, True",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Marry,['MARISTAT'],MARRY/married,,<class 'numpy.bool'>,"True, False",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Marry,['MARISTAT'],MARRY/single,,<class 'numpy.bool'>,"False, True",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Marry,['MARISTAT'],MARRY/widowed,,<class 'numpy.bool'>,"False, True",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Ethnicity,['HISPANIC'],ETHNICITY/latino,,<class 'numpy.bool'>,"True, False",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Ethnicity,['HISPANIC'],ETHNICITY/not_latino,,<class 'numpy.bool'>,"False, True",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Race,['RACE'],RACE/Asian,,<class 'numpy.bool'>,"False, True",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Race,['RACE'],RACE/Black,,<class 'numpy.bool'>,"False, True",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Race,['RACE'],RACE/Native_american,,<class 'numpy.bool'>,"False, True",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Race,['RACE'],RACE/White,,<class 'numpy.bool'>,"True, False",None,571.0,556.0,3673.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,ID,RID,RID,,<class 'numpy.int64'>,,"5296.0, 31.0",250.0,0.0,250.0,0.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,VIsit,DRAWDTE,EXAMDATE,,<class 'str'>,"2010-12-14, 2010-12-15, 2011-02-08, 2010-09-28, 2011-02-01",,250.0,0.0,250.0,0.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Visit,VISCODE2,VISCODE,,<class 'str'>,"m60, m48, m72, nan, bl, m24",,247.0,0.0,247.0,3.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Abeta,ABETA40,AB40_CSF,"MSD, Rockville MD",<class 'numpy.int64'>,,"14758.0, 2354.0",250.0,0.0,250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Abeta,ABETA42,AB42_CSF,"MSD, Rockville MD",<class 'numpy.int64'>,,"1327.0, 139.0",250.0,0.0,250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Tau,TAU,TTAU_CSF,"MSD, Rockville MD",<class 'numpy.int64'>,,"1264.0, 79.0",250.0,0.0,250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Visit,,VISIT_MONTH,,<class 'numpy.int64'>,0,"0.0, 0.0",250.0,0.0,250.0,0.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Other,,METHOD,,<class 'str'>,mesoscalediscovery,,250.0,0.0,250.0,0.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Abeta,,AB4240_CSF,,<class 'numpy.float64'>,,"0.1225866050808314, 0.0260906157946416",250.0,0.0,250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Tau,,TTAU_AB42_CSF,,<class 'numpy.float64'>,,"5.17741935483871, 0.1600587371512481",250.0,0.0,250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,ATN,,Apositive,,<class 'numpy.int64'>,"1, 0","1.0, 0.0",250.0,0.0,250.0,0.0,pop not found,keep,predittore,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,ATN,,Npositive,,<class 'numpy.int64'>,"1, 0","1.0, 0.0",250.0,0.0,250.0,0.0,pop not found,keep,predittore,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,ID,RID,RID,,<class 'numpy.int64'>,,"5296.0, 3.0",1249.0,630.0,2172.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Visit,DRAWDTE,EXAMDATE,,<class 'str'>,"2005-09-12, 2006-09-13, 2005-11-22, 2006-11-28, 2005-09-07",,1249.0,630.0,2172.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Visit,VISCODE,VISCODE,,<class 'str'>,"bl, m12, m24, m48, m60, m84, m36, m72",,1249.0,630.0,2172.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Abeta,ABETA,AB42_CSF,AlzBio3,<class 'numpy.float64'>,,"374.0, 45.9",1249.0,630.0,2172.0,0.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Tau,TAU,TTAU_CSF,AlzBio3,<class 'numpy.float64'>,,"479.0, 14.0",1232.0,627.0,2145.0,27.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Tau,PTAU,PT181_CSF,AlzBio3,<class 'numpy.float64'>,,"213.0, 6.9",1249.0,629.0,2170.0,2.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Visit,,VISIT_MONTH,,<class 'numpy.int64'>,,"86.0, 0.0",1249.0,630.0,2172.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Other,,METHOD,,<class 'str'>,alzbio3,,1249.0,630.0,2172.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Tau,,TTAU_AB42_CSF,,<class 'numpy.float64'>,,"4.394495412844036, 0.0704433497536945",1232.0,627.0,2145.0,27.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Tau,,PT181_AB42_CSF,,<class 'numpy.float64'>,,"1.8781094527363185, 0.0330143540669856",1249.0,629.0,2170.0,2.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,ATN,,Apositive,,<class 'numpy.int64'>,"1, 0","1.0, 0.0",1249.0,630.0,2172.0,0.0,pop not found,keep,predittore,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,ATN,,Tpositive,,<class 'numpy.float64'>,"0.0, 1.0, nan","1.0, 0.0",1249.0,629.0,2170.0,2.0,pop not found,keep,predittore,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,ATN,,Npositive,,<class 'numpy.float64'>,"0.0, nan, 1.0","1.0, 0.0",1232.0,627.0,2145.0,27.0,pop not found,keep,predittore,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,ID,RID,RID,,<class 'numpy.int64'>,,"5296.0, 31.0",872.0,274.0,1445.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Visit,VISCODE2,VISCODE,,<class 'str'>,"bl, m12, m24, m48, m60",,872.0,274.0,1445.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Visit,EXAMDATE,EXAMDATE,,<class 'str'>,"2005-10-24, 2006-10-30, 2008-08-07, 2009-10-22, 2010-12-14",,872.0,274.0,1445.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Abeta,ABETA40,AB40_CSF,2DUPLC_massospectometry,<class 'numpy.float64'>,,"19252.0, 2709.0",872.0,274.0,1444.0,1.0,pop not found,keep,predittore,intervallo,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Abeta,ABETA42CRM,AB42_CSF,2DUPLC_massospectometry,<class 'numpy.int64'>,,"3359.0, 199.0",872.0,274.0,1445.0,0.0,pop not found,keep,predittore,intervallo,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Visit,,VISIT_MONTH,,<class 'numpy.int64'>,,"122.0, 0.0",872.0,274.0,1445.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Other,,METHOD,,<class 'str'>,massospectrometry,,872.0,274.0,1445.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Abeta,,AB4240_CSF,,<class 'numpy.float64'>,,"0.2406776539913452, 0.0395626242544731",872.0,274.0,1444.0,1.0,pop not found,keep,predittore,intervallo,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,ATN,,Apositive,,<class 'numpy.int64'>,"0, 1","1.0, 0.0",872.0,274.0,1445.0,0.0,pop not found,keep,predittore,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,ID,RID,RID,,<class 'numpy.int64'>,,"1435.0, 2.0",840.0,0.0,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Visit,VISCODE,VISCODE,,<class 'str'>,sc,,840.0,0.0,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Visit,EXAMDATE,EXAMDATE,,<class 'str'>,"2005-08-26, 2005-09-01, 2005-09-22, 2005-09-02, 2005-11-15",,840.0,0.0,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Other,IMAGE_UID,IMAGEUID,,<class 'str'>,"I35475, I32237, I64631, I32246, I33025",,840.0,0.0,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Other,STATUS,STATUS,,<class 'str'>,COMPLETE,,840.0,0.0,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,,,VISIT_MONTH,,<class 'numpy.int64'>,0,"0.0, 0.0",840.0,0.0,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,,,FSVERSION,,<class 'str'>,NOT FreeSurfer,,840.0,0.0,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,['R702'],ICV%ICV,,<class 'numpy.float64'>,100.0,"100.0, 100.0",840.0,0.0,840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,"['R525', 'R517']",Ventricles%ICV,,<class 'numpy.float64'>,,"9.016780410045474, 0.555087152256724",840.0,0.0,840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,"['R116', 'R117']",Entorhinal%ICV,,<class 'numpy.float64'>,,"0.4052875671597132, 0.11876029182214659",840.0,0.0,840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,"['R47', 'R48']",Hippocampus%ICV,,<class 'numpy.float64'>,,"0.6593026733702697, 0.26725515325005095",840.0,0.0,840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,"['R122', 'R123']",Fusiform%ICV,,<class 'numpy.float64'>,,"1.288187531243305, 0.6001742731651479",840.0,0.0,840.0,0.0,pop not found,keep,predittore,volume,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,Cohort,PHASE,COHORT,,<class 'str'>,"ADNI1, ADNIGO, ADNI2, ADNI3, ADNI4",,2865.0,1.0,2866.0,0.0,,keep,,,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,ID,RID,RID,,<class 'numpy.int64'>,,"10566.0, 2.0",2865.0,1.0,2866.0,0.0,,keep,,,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,Visit,VISCODE,VISCODE,,<class 'str'>,"sc, f, nan",,1159.0,0.0,1159.0,1707.0,"ADNIGO, ADNI2, ADNI3, ADNI4",drop,,,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,APOE,GENOTYPE,APOE,,<class 'str'>,"e3e3, e3e4, e2e3, e4e4, e2e4, e2e2",,2865.0,1.0,2866.0,0.0,,keep,cofattore,,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,,[APOE],APOE_4,,<class 'numpy.int64'>,"0, 1, 2","2.0, 0.0",2865.0,1.0,2866.0,0.0,,keep,cofattore,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,Cohort,PHASE,COHORT,,<class 'str'>,"ADNI1, ADNIGO, ADNI2, ADNI3, ADNI4",None,2999.0,2247.0,13007.0,0.0,,keep,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,ID,RID,RID,,<class 'numpy.int64'>,None,"10898.0, 2.0",2999.0,2247.0,13007.0,0.0,,keep,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,Visit,VISCODE2,VISCODE,,<class 'str'>,"bl, m06, m36, m60, m72",None,2997.0,2247.0,13005.0,2.0,,keep,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,Visit,VISDATE,EXAMDATE,,<class 'str'>,"2005-09-08, 2006-03-06, 2008-08-27, 2010-09-22, 2011-09-19",None,2998.0,2247.0,13004.0,3.0,,keep,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,FAQ,FAQTOTAL,FAQ,,<class 'numpy.float64'>,None,"30.0, 0.0",2999.0,2247.0,13007.0,0.0,,keep,predittore,scala,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,Other,update_stamp,update_stamp,,<class 'str'>,"2005-09-08 00:00:00.0, 2006-03-07 00:00:00.0, 2008-08-27 00:00:00.0, 2012-11-16 09:40:25.0, 2013-04-09 15:24:05.0",None,2999.0,2247.0,13007.0,0.0,,keep,,,,,
